ID;annee;titre;premiere_semaine;budget
13573;2014;Nymphomaniac;60511;4888007,64
14017;2014;Nymphomaniac - Volume 2;34065;4888007,64
9857;2005;Chinjeolhan geumjassi (Sympathy for Lady Vengeance);19863;4526000
1194;2004;Mariage mixte;120617;4892194,8
428;2006;Franklin et le trésor du lac;67968;4892400
1540;2003;Pas si grave;99583;4892400
13197;2013;La Stratégie de la poussette;160229;4893100,92
11005;2009;Le Syndrome du Titanic;125018;4903200
21183;2021;Mandibules;130505;4903200
370;2006;Je vais bien, ne t'en fais pas;207069;4914000
482;2006;La Raison du plus faible;55525;4924800
1869;2002;Le Défi;101225;4924800
216;2008;Cortex;121858;4925260,08
13243;2013;Paulette;206259;4952140,2
10465;2008;Hello Goodbye;55850;4967791,56
13566;2013;The Way, Way Back;394;4600000
825;2005;Papa;120645;4968000
18027;2018;MILF;72330;4968000
20017;2020;SOL;83565;4968000
21694;2022;Les Promesses;130294;4968000
22770;2023;Les Ames soeurs;35572;4968000
10484;2008;Nés en 68;25640;4973012,28
9967;2007;Comme ton père;37902;4978347,48
1801;2002;Irréversible;154912;4978800
21949;2022;Incroyable mais vrai;133330;4978800
12464;2011;Nuit blanche;42683;4984643,88
15580;2015;La Vie très privée de Monsieur Sim;98836;4984737,84
11688;2010;No et moi;103608;4989070,8
12782;2012;L'Enfant d'en haut;60208;4989600
778;2005;Le Promeneur du Champ de Mars;209515;5000400
16998;2017;Orpheline;39419;5000400
17850;2018;Madame Hyde;48421;5008967,64
13581;2013;Jeune & jolie;279414;5017071,96
13856;2013;L'Apprenti Père Noël et le flocon magique;112905;5022000
10120;2008;Modern Love;157280;5024326,32
787;2005;Travaux on sait quand ça commence;184154;5065200
1179;2004;Le Cou de la girafe;108500;5074380
1504;2003;Bienvenue au gîte;153724;5076000
2561;2000;La Vierge des tueurs;43203;5076000
11824;2010;Une vie de chat;100469;5076000
12476;2012;Une nuit;137982;5076000
18083;2018;Abdel et la Comtesse;109355;5076000
18218;2018;Les Affamés;75937;5097600
16431;2006;Un ami parfait;25154;5108400
1273;2004;Casablanca Driver;30467;5119200
1543;2003;Brocéliande;88698;5119200
21396;2021;Serre moi fort;43695;5130000
13549;2013;Oggy et les cafards;61730;5131007,64
10147;2008;Tu peux garder un secret;86519;5140520,28
14125;2014;Situation amoureuse : C'est compliqué;214765;5147902,08
12650;2012;Bye Bye Blondie;16973;5150619,36
15351;2015;La Belle saison;120168;5156325
13419;2013;La Vraie vie des profs;183664;5166465,12
459;2006;Hostel;125609;4800000
17423;2017;Happy Death Day;230654;4800000
383;2006;Mauvaise foi;268690;5184000
940;2005;Trouble;33864;5184000
13145;2013;Only God Forgives;247780;5184000
19436;2019;Portrait de la jeune fille en feu;105099;5184000
13431;2012;La Bella addormentata (Dormant Beauty);13690;4810000
718;2005;Kirikou et les bêtes sauvages;366252;5194800
910;2005;Cavalcade;46483;5194800
17747;2018;La Monnaie de leur pièce;44578;5194800
21206;2021;Tokyo Shaking;24348;5194800
1895;2002;Cravate Club;77312;5205600
2134;2001;Mademoiselle;250597;5205600
21326;2021;On est fait pour s’entendre;158922;5205600
22056;2022;Coupez !;100526;5205600
11435;2010;Dog Pound;82872;5216400
14670;2002;Les Amants du Nil;38345;5227200
15391;2015;Maryland;46756;5238000
11299;2010;L'Amour, c'est mieux à deux;352354;5254293,96
17442;2017;Madame;60032;5257301,76
12399;2011;Le Skylab;129376;5259600
15891;2016;Le Secret des banquises;12292;5259600
1061;2004;Le Dernier trappeur;443243;5264214,84
12839;2012;Ma bonne étoile;72911;5282246,52
14597;2014;Mommy;340171;4900000
15881;2016;La Nouvelle vie de Paul Sneijder;60396;4900000
15939;2016;Lights Out;289021;4900000
10874;2009;Neuilly sa mère !;432722;5292000
11897;2011;Légitime défense;35917;5292000
18784;2019;Deux fils;51580;5292000
19201;2019;Ni une, ni deux;44702;5292000
19408;2019;Alice et le maire;274523;5292000
19690;2019;Chanson Douce;111704;5292000
21244;2021;La Fracture (2021);119307;5292000
1279;2004;Pour le plaisir;29099;5292690,12
1908;2002;Cet amour-là;31647;5302800
749;2005;Il était une fois dans l'oued;277643;5313600
1100;2004;Une vie à t'attendre;439255;5316227,64
10314;2008;48 heures par jour;61039;5327062,2
20664;2020;Belle-fille;141458;5335200
17131;2017;Rückkehr nach Montauk;17360;5342889,6
21571;2022;Maison de Retraite;663787;5346000
13236;2013;Arrêtez-moi;63803;5362347,96
1909;2002;La Vie promise;72178;5367600
21823;2022;On sourit pour la photo;37740;5367600
13888;2014;Terre des Ours;56641;5385890,88
47;2007;Music & Lyrics;414487;40000000
202;2008;Vantage Point;265553;40000000
215;2007;Aliens vs. Predator: Requiem;375509;40000000
279;2007;War;114801;40000000
356;2006;Marie-Antoinette;403555;40000000
402;2006;Big Momma's House 2;269348;40000000
408;2006;Eight Below;250169;40000000
416;2006;Apocalypto;234693;40000000
440;2006;The Lake House;132903;40000000
447;2006;Alex Rider: Operation Stormbreaker;173072;40000000
479;2006;The Prestige;122611;40000000
483;2006;Mo Gik (The Promise);139913;40000000
735;2005;Sin City;430479;40000000
766;2005;Get Rich or Die Tryin';317867;40000000
813;2005;Wedding Crashers;160761;40000000
815;2005;House of Wax (2005);140644;40000000
972;2005;Rent;4692;40000000
1074;2004;Ray;381813;40000000
1134;2004;Secret Window;277963;40000000
1181;2004;Torque;123632;40000000
1261;2004;The Princess Diaries 2: Royal Engagement;29219;40000000
1270;2004;The Whole Ten Yards;31580;40000000
1423;2003;Gothika;462828;40000000
1523;2003;Cheaper by the Dozen;151521;40000000
1549;2003;Duplex;101217;40000000
1855;2002;Pinocchio (2003);116579;40000000
1861;2002;Extreme Ops;114732;40000000
1898;2002;Life or Something Like It;69860;40000000
1959;2002;City by the Sea;38432;40000000
1969;2002;The Count of Monte Cristo;28939;40000000
2135;2001;The Mexican;374470;40000000
2146;2001;Shallow Hal;171835;40000000
2194;2001;Heartbreakers;138001;40000000
2203;2001;The Musketeer;142496;40000000
2268;2001;Sweet November;49460;40000000
2409;2000;Scream 3;1395626;40000000
2437;2000;Autumn in New York;401280;40000000
2515;2000;The Art of War;138160;40000000
2556;2000;Pay it Forward;58190;40000000
2566;2000;Bless the Child;70357;40000000
2596;2000;Get Carter;43736;40000000
2599;2000;Hanging Up;38155;40000000
9875;2007;Planet Earth;288127;40000000
9986;2007;Tau ming chong (The Warlords);55828;40000000
9988;2007;The Water Horse: Legend of the Deep;161685;40000000
10046;2008;Drillbit Taylor;451;40000000
10053;2008;The Argentine (Che);234589;40000000
10054;2008;Guerilla;87934;40000000
10175;2008;Made of Honor;141000;40000000
10190;2008;The Children of Huang Shi;30753;40000000
10318;2009;Whiteout;54802;40000000
10418;2009;The Proposal;303534;40000000
10564;2009;The Reader;227454;40000000
10615;2009;Julie & Julia;129467;40000000
10633;2009;Fantastic Mr. Fox;128167;40000000
10719;2009;I Love You, Man;5382;40000000
10802;2010;Predators;325659;40000000
10924;2009;Pandorum;20977;40000000
10927;2009;Law Abiding Citizen;64020;40000000
10983;2009;Cirque du Freak: The Vampire's Assistant;30437;40000000
10990;2009;Amelia;1242;40000000
11020;2010;The Bounty Hunter;149251;40000000
11049;2009;Ninja Assassin;41223;40000000
11076;2011;Season of the Witch;368501;40000000
11107;2010;Paul;301620;40000000
11115;2010;The Karate Kid (2010);537271;40000000
11222;2010;Get Him to the Greek;18218;40000000
11277;2011;Scream 4;533026;40000000
11382;2010;Morning Glory;121428;40000000
11397;2011;Final Destination 5;497796;40000000
11860;2011;The Mechanic (2011);122671;40000000
11903;2011;The Lincoln Lawyer;111204;40000000
12327;2011;In Time;441450;40000000
12375;2012;One For The Money;120309;40000000
12502;2012;A Thousand Words;2300;40000000
12568;2012;Big Miracle;4730;40000000
12587;2013;Bullet to the Head;98210;40000000
12589;2012;What To Expect When You're Expecting;210052;40000000
13018;2013;Zero Dark Thirty;237214;40000000
13497;2013;Grudge Match;98045;40000000
13585;2014;Lone Survivor;127476;40000000
13586;2014;A Million Ways to Die in the West;163534;40000000
13761;2015;Fifty Shades of Grey;2081638;40000000
13815;2015;The Gunman;105835;40000000
13846;2014;Sex Tape;220764;40000000
13858;2014;Dumb and Dumber To;147054;40000000
13965;2014;Jersey Boys;71092;40000000
13966;2014;The Other Woman (2014);214548;40000000
14971;2015;Bridge of Spies;289000;40000000
15193;2016;Billy Lynn's Long Halftime Walk;8269;40000000
15292;2015;Victor Frankenstein;106131;40000000
15625;2016;Ride Along 2;30388;40000000
15835;2016;The Conjuring 2: The Enfield Poltergeist;742528;40000000
15947;2016;War Dogs;231790;40000000
15949;2016;Mechanic: Resurrection;198401;40000000
16054;2016;Snowden;48634;40000000
16093;2016;Resident Evil: The Final Chapter;174825;40000000
16282;2016;Hacksaw Ridge;216473;40000000
16328;2017;John Wick: Chapter Two;201953;40000000
16493;2017;Silence;163009;40000000
16710;2017;A Cure For Wellness;152375;40000000
16734;2017;The Nut Job 2: Nutty by Nature;385048;40000000
17507;2018;The Spy Who Dumped Me;99529;40000000
17722;2018;The Hurricane Heist;138886;40000000
18185;2018;The Happytime Murders;13732;40000000
18364;2018;Hunter Killer;50126;40000000
18750;2019;Rocketman;277017;40000000
19019;2019;Long Shot;122000;40000000
19135;2019;Angel has Fallen;188852;40000000
19286;2019;The Addams Family (2019);325851;40000000
19644;2019;Knives Out;283889;40000000
19778;2019;Little Women (2019);242663;40000000
21051;2021;Malignant;69056;40000000
21121;2021;Wrath of Man;149025;40000000
21529;2022;Downton Abbey: A New Era;181353;40000000
21530;2022;Ambulance;142412;40000000
21552;2021;Licorice Pizza;116871;40000000
22387;2022;The Fabelmans;367332;40000000
19425;2006;Twelve and Holding;6506;400000
22217;2006;Quinceañera;17363;400000
1557;2003;The Medallion;80685;41000000
1757;2002;8 Mile;922854;41000000
2172;2001;A Knight's Tale;194347;41000000
12424;2012;Contraband;96382;41000000
2423;2000;The Whole Nine Yards;277149;41300000
1101;2004;Along Came Polly;461735;42000000
1185;2004;The Forgotten;144152;42000000
1839;2002;High Crimes;139340;42000000
1842;2002;The Mothman Prophecies;183459;42000000
1946;2002;Fear Dot Com;39782;42000000
2159;2001;Ghosts of Mars;203781;42000000
2165;2001;15 Minutes;164206;42000000
2406;2000;Chicken Run;520026;42000000
10616;2009;Brüno;133801;42000000
11720;2012;21 Jump Street;144955;42000000
11796;2011;Red Riding Hood;170969;42000000
12322;2012;Man On A Ledge;156939;42000000
13997;2014;The Nut Job;291619;42000000
18118;2018;The House With a Clock in its Walls;243245;42000000
18693;2018;Widows;210256;42000000
18830;2019;Zombieland 2: Double Tap;296972;42000000
10734;2010;From Paris With Love;201554;45360000
811;2005;The Skeleton Key;169890;43000000
1784;2002;The Ring;238526;43000000
1814;2002;The Sweetest Thing;178361;43000000
2458;2000;Finding Forrester;239902;43000000
2529;2000;28 Days;169947;43000000
10417;2009;The Final Destination;508830;43000000
13142;2013;The Heat;151684;43000000
13787;2014;Horrible Bosses 2;151232;43000000
16068;2016;A Monster Calls;54497;43000000
18361;2018;The Girl in the Spider's Web;96163;43000000
21060;2021;Last Night in Soho;51314;43000000
21801;2022;Blacklight;83546;43000000
11363;2010;Charlie St. Cloud;69614;44000000
12778;2013;The Host (2013);219775;44000000
14589;2014;The Interview;31949;44000000
15397;2015;The Hateful Eight;759450;44000000
15651;2016;The Accountant;180488;44000000
12841;2012;Argo;365701;44500000
13168;2012;Las aventuras de Tadeo Jones;87908;44957500
143;2007;Pathfinder: Legend of the Ghost Warrior;1347;45000000
182;2007;Resident Evil: Extinction;302319;45000000
357;2006;Inside Man;452311;45000000
372;2006;Scary Movie 4;497240;45000000
380;2006;Man cheng jin dai huang jin jia (Curse of the Golden Flower);427400;45000000
389;2006;Underworld: Evolution;288752;45000000
471;2006;16 Blocks;127935;45000000
610;2006;Last Holiday;316;45000000
784;2005;Monster-in-Law;283086;45000000
836;2005;Four Brothers;118305;45000000
856;2005;Elizabethtown;111382;45000000
952;2005;The Producers (2005);23618;45000000
973;2005;Yours, Mine and Ours;4620;45000000
1093;2004;Resident Evil: Apocalypse;459152;45000000
1138;2004;Taking Lives;224246;45000000
1292;2004;Flight of the Phoenix;17645;45000000
1426;2003;Scary Movie 3;697852;45000000
1631;2003;Legally Blonde 2: Red, White & Blonde;39677;45000000
1777;2002;Chicago;358350;45000000
1863;2002;Changing Lanes;142209;45000000
2097;2001;Scary Movie 2;945404;45000000
2149;2001;Training Day;245701;45000000
2152;2001;The Pledge;180329;45000000
2342;2001;What's the Worst That Could Happen?;548;45000000
2447;2000;Shaft (2000);310850;45000000
2451;2000;Coyote Ugly;306790;45000000
2504;2000;Miss Congeniality;150916;45000000
2605;2000;All the Pretty Horses;28139;45000000
9833;2008;The Bucket List;107748;45000000
9895;2007;Love in the time of cholera;36444;45000000
9962;2008;Death Race;95769;45000000
10058;2008;Miracle at St. Anna;265;45000000
10110;2008;Bangkok Dangerous;173148;45000000
10844;2009;Aliens in the Attic;78821;45000000
12179;2011;The Rum Diary;58749;45000000
12234;2011;Johnny English Reborn;184368;45000000
12326;2011;The Lion King (3D);210904;45000000
12776;2012;Savages;216929;45000000
12936;2013;The Last Stand;156206;45000000
13048;2011;The Impossible;223832;45000000
14245;2014;Step Up All In;334282;45000000
16065;2017;Patriots Day;37359;45000000
16206;2016;The Girl on the Train;256506;45000000
16402;2016;Office Christmas Party;102897;45000000
17219;2017;Pitch Perfect 3;112185;45000000
18831;2019;The Goldfinch;26000;45000000
19318;2019;Uglydolls;26929;45000000
19638;2019;Doctor Sleep;147991;45000000
19753;2021;Peter Rabbit 2: The Runaway;482349;45000000
19835;2019;Richard Jewell;385394;45000000
22184;2022;Paws Of Fury: The Legend Of Hank;151216;45000000
22520;2022;I Wanna Dance With Somebody;64834;45000000
22554;2023;65;187043;45000000
22580;2023;No Hard Feelings;54361;45000000
22843;2023;Last Voyage of the Demeter;82375;45000000
1048;2004;Un long dimanche de fiançailles;1618337;49558790,52
1256;2004;Walking Tall;45346;46000000
1405;2003;Brother Bear;706876;46000000
1480;2003;The Recruit;159490;46000000
2142;2001;America's Sweethearts;367749;46000000
13644;2013;Prisoners;354954;46000000
9733;2007;The Last Legion;113278;50090849,28
13121;2012;Traviata et nous;15226;503461,44
1821;2002;Solaris;200983;47000000
12281;2011;Moneyball;77846;47000000
16044;2016;Arrival;300058;47000000
15935;2016;The Infiltrator;84859;47500000
1769;2002;Panic Room;475014;48000000
1776;2002;Spirit: Stallion of the Cimarron;280522;48000000
2206;2001;K-Pax;126589;48000000
2261;2001;Kate & Leopold;63743;48000000
2293;2001;Riding in Cars With Boys;24662;48000000
2507;2000;Bedazzled;168696;48000000
18633;2018;Instant Family;83403;48000000
14748;2015;Chappie;263937;49000000
18318;2019;Dora and the Lost City of Gold;245156;49000000
14190;2014;Lucy;1941424;52926814,8
13906;2013;Kaguyahime no monogatari (The Tale of Princess Kaguya);74916;49300000
367;2006;Das Parfum - Die Geschichte eines Mörders (Perfume: The Story of a Murderer);305743;53477068,32
11118;2010;Océans;774586;53589569,76
13046;2013;Pain & Gain;192897;49874933
11909;2011;Your Highness;4897;49900000
527;2006;La Vida secreta de las palabras (Secret Life of Words);34266;5000000
585;2006;Clerks II;8469;5000000
1331;2004;Saved!;1206;5000000
1572;2003;Ricordati di me (Remember Me, My Love);78193;5000000
1816;2002;My Big Fat Greek Wedding;198892;5000000
1832;2002;25th Hour;223842;5000000
1878;2002;Undisputed;75669;5000000
1997;2002;Stark Raving Mad;7540;5000000
2313;2001;Y Tu Mama Tambien;9292;5000000
2316;2001;O;11238;5000000
2411;2000;Billy Elliot;257958;5000000
2525;2000;Memento;73805;5000000
2528;2000;Mua he chieu thang dung (The Vertical Ray of the Sun);50941;5000000
9890;2007;Redacted;26473;5000000
10148;2008;Die Welle;50181;5000000
10831;2009;Bakjwi (Thirst);29697;5000000
11166;2009;Madeo (Mother);23745;5000000
11400;2010;Twelve;97393;5000000
11687;2010;Benvenuti al Sud;21667;5000000
11747;2011;Paranormal Activity 3;387586;5000000
11822;2010;Rabbit Hole;39380;5000000
11826;2010;Los ojos de Julia (Julia's Eyes);22417;5000000
11945;2011;Apollo 18;47219;5000000
12331;2011;The Inbetweeners Movie;54701;5000000
12472;2002;Wishcraft;44754;5000000
12597;2011;Take Shelter;89421;5000000
12640;2012;[REC]3 Génesis;190352;5000000
12707;2012;Hasta la vista;37253;5000000
12812;2012;Paranormal Activity 4;616602;5000000
12843;2012;Finding Nemo (in 3D);56546;5000000
13242;2012;Wuthering Heights (2012);9422;5000000
13365;2013;The Last Exorcism 2;115453;5000000
13464;2013;Insidious Chapter 2;168871;5000000
13643;2014;Paranormal Activity: The Marked Ones;343938;5000000
14122;2013;Viva La Libertà;25568;5000000
14193;2014;Bears;164084;5000000
14555;2014;Annabelle;512895;5000000
14598;2014;Kill the Messenger;82480;5000000
14692;2014;Ouija;149255;5000000
14919;2015;Still Alice;69834;5000000
15010;2015;Jem and the Holograms;1244;5000000
15198;2015;The Visit;147220;5000000
15376;2015;No Escape (2015);101927;5000000
15841;2016;Green Room;34772;5000000
16007;2016;Blair Witch;105852;5000000
16385;2016;Moonlight (2016);111341;5000000
16557;2016;Paterson;100137;5000000
17031;2016;El Hombre de las mil caras;26464;5000000
17488;2017;Loving Vincent;25120;5000000
17735;2018;Strangers: Prey at Night;31169;5000000
17858;2018;Paul, Apostle of Christ;19067;5000000
19276;2004;El Lobo;5368;5000000
19402;2019;Ma;160898;5000000
19471;2002;Tasogare Seibei (Twilight Samurai);7158;5000000
19833;2019;Black Christmas (2019);64505;5000000
20765;2021;Nomadland;125027;5000000
20838;2020;Freaky;33783;5000000
23282;2023;C'è ancora domani (There's Still Tomorrow);145340;5000000
147;2007;Tel père, telle fille;89033;5400000
446;2006;Sheitan;168344;5400000
512;2006;Vers le sud;48171;5400000
879;2005;Les Mots bleus;57534;5400000
1165;2004;Le Carton;170495;5400000
1429;2003;Les Invasions Barbares (The Barbarian Invasions);326246;5400000
9853;2007;Mio fratello è figlio unico (My Brother is an Only Child);44271;5400000
